distance_m,x_m,y_m
1271.8585990481256,6082.0,6769.0
1286.8264818225282,5991.0,6897.0
1287.8544444444447,5984.647476540148,6905.0702167463
1302.0009304215146,5896.0,7007.0
1307.2211111111114,5860.547155769196,7043.908410275576
1317.3805858137873,5787.0,7115.0
1324.087777777778,5735.771958862072,7160.127837419208
1332.977142061963,5666.0,7218.0
1341.2211111111114,5601.026495024392,7270.150613044139
1348.804305871458,5541.0,7317.0
1358.6211111111113,5462.759527436812,7376.385553889269
1364.8323725585667,5413.0,7414.0
1376.2211111111114,5321.555260353223,7483.956189162797
1380.9482814605717,5284.0,7513.0
1394.0211111111114,5181.797728679398,7593.212935317313
1397.3054361152895,5156.0,7614.0
1412.0211111111116,5036.188040407256,7713.430153010958
1413.8341898537929,5020.0,7727.0
1430.572410562068,4862.0,7860.0
1433.3322222222225,4839.068657184596,7879.508983180529
1447.5256322488294,4735.0,7969.0
1451.865555555556,4702.936357971103,7996.672470018209
1463.1350509929262,4618.0,8070.0
1470.5322222222226,4562.398575554515,8117.9329318175005
1480.2717496956077,4489.0,8181.0
1489.2655555555561,4420.638678933829,8239.388120050566
1497.5261493373869,4358.0,8293.0
1508.1988888888893,4277.752859237445,8362.327234862714
1514.9369491835987,4227.0,8406.0
1527.265555555556,4133.472747197941,8485.459317541667
1532.4548258720104,4094.0,8519.0
1546.465555555556,3987.338458971216,8610.369198038188
1550.07070636748,3960.0,8634.0
1565.7322222222226,3842.1489458051415,8736.771191977501
1567.751625994502,3827.0,8750.0
1585.1988888888895,3696.0475004557256,8864.328335798542
1585.6046079252142,3693.0,8867.0
1603.4465315475154,3559.0,8985.0
1604.665555555556,3549.858516682122,8993.05349237481
1621.3902700075398,3425.0,9103.0
1624.2655555555561,3403.7750100475237,9121.7176845824
1639.5685586200534,3290.0,9222.0
1644.1322222222227,3254.3027726127993,9253.2922075452
1657.8314567457255,3146.0,9348.0
1664.0655555555559,3100.349167836565,9388.06765939221
1676.1347892820843,3015.0,9463.0
1684.065555555556,2956.317590022759,9514.178913624048
1694.5389361563832,2877.0,9583.0
1704.1988888888893,2803.9082230750596,9646.142304889228
1713.0285414686614,2737.0,9704.0
1724.3988888888896,2650.662303698697,9779.106740396302
1731.5714008952507,2597.0,9826.0
1744.5811111111118,2501.603290318357,9909.705031867461
1750.1556568534531,2458.0,9948.0
1764.8477777777782,2331.6585435632683,10059.039177227034
1768.7306932911806,2299.0,10088.0
1785.1144444444446,2175.1080608045836,10199.313722292394
1787.3141790189966,2161.0,10212.0
1805.5325000000005,2058.7027528364083,10303.571198650636
1805.9562009758504,2056.0,10306.0
1824.5437119351063,1917.0,10431.0
1825.799166666667,1907.325599188106,10439.60591885612
1842.681592804578,1778.0,10552.0
1845.4658333333334,1755.824432169953,10570.465530883957
1859.6079244632228,1640.0,10663.0
